Id_tag,Id,Name,Algorithms,Difficulty
1874,840B,Leha and another game about graph,constructive algorithms;data structures;dfs and similar;dp;graphs,2100
1875,840A,Leha and Function,combinatorics;greedy;math;number theory;sortings,1300
1876,839E,Mother of Dragons,brute force;graphs;math;meet-in-the-middle,2600
1877,839D,Winter is here,combinatorics;dp;math;number theory,2200
1878,839C,Journey,dfs and similar;dp;graphs;probabilities;trees,1500
1879,839B,Game of the Rows,brute force;greedy;implementation,1700
1880,839A,Arya and Bran,implementation,1000
1881,838F,Expected Earnings,null,2800
1882,838E,Convex Countour,dp,2300
1883,838D,Airplane Arrangements,math;number theory,2700
1884,838C,Future Failure,dp;games,2800
1885,838B,Diverging Directions,data structures;dfs and similar;trees,2100
1886,838A,Binary Blocks,brute force,1400
1887,837G,Functions On The Segments,data structures,2600
1888,837F,Prefix Sums,binary search;brute force;combinatorics;math;matrices,2500
1889,837E,Vasya's Function,binary search;implementation;math,2200
1890,837D,Round Subset,dp;math,2100
1891,837C,Two Seals,brute force,1500
1892,837B,Flag of Berland,brute force;implementation,1600
1893,837A,Text Volume,implementation,1000
1894,835F,Roads in the Kingdom,dfs and similar;dp;graphs;trees,2400
1895,835E,The penguin's game,binary search;constructive algorithms;interactive,2400
1896,835D,Palindromic characteristics,brute force;dp;hashing;strings,1900
1897,835C,Star sky,dp;implementation,1600
1898,835B,The number on the board,greedy,1100
1899,835A,Key races,math,700
1900,834B,The Festive Evening,data structures;implementation,1100
1901,834A,The Useless Toy,implementation,1000
1902,833E,Caramel Clouds,data structures;dp;sortings,3100
1903,833D,Red-Black Cobweb,data structures;divide and conquer;implementation;trees,2800
1904,833C,Ever-Hungry Krakozyabra,brute force;combinatorics;greedy;math,2600
1905,833B,The Bakery,binary search;data structures;divide and conquer;dp;two pointers,2200
1906,833A,The Meaningless Game,math;number theory,1700
1907,832E,Vasya and Shifts,matrices,2700
1908,832D,"Misha, Grisha and Underground",dfs and similar;graphs;trees,1900
1909,832C,Strange Radiation,binary search;implementation;math,2500
1910,832B,Petya and Exam,implementation;strings,1600
1911,832A,Sasha and Sticks,games;math,800
1912,831C,Jury Marks,brute force;constructive algorithms,1600
1913,831B,Keyboard Layouts,implementation;strings,800
1914,831A,Unimodal Array,implementation,1100
1915,830E,Perpetual Motion Machine,constructive algorithms;dp;graphs;implementation;math;trees,3100
1916,830D,Singer House,combinatorics;dp;graphs;trees,2800
1917,830C,Bamboo Partition,brute force;data structures;implementation;math;number theory;sortings;two pointers,2500
1918,830B,Cards Sorting,data structures;implementation;sortings,1800
1919,830A,Office Keys,binary search;brute force;dp;greedy;sortings,1900
1920,828B,Black Square,implementation,1300
1921,828A,Restaurant Tables,implementation,1200
1922,827F,Dirty Arkady's Kitchen,data structures;dp;graphs;shortest paths,3100
1923,827E,Rusty String,fft;math;strings,2700
1924,827D,Best Edge Weight,data structures;dfs and similar;graphs;trees,2700
1925,827C,DNA Evolution,data structures;strings,2200
1926,827B,High Load,constructive algorithms;greedy;implementation;trees,1800
1927,827A,String Reconstruction,data structures;greedy;sortings;strings,1700
1928,825G,Tree Queries,dfs and similar;graphs;trees,2600
1929,825F,String Compression,dp;hashing;string suffix structures;strings,2400
1930,825E,Minimal Labels,data structures;dfs and similar;graphs;greedy,2400
1931,825D,Suitable Replacement,binary search;greedy;implementation,1600
1932,825C,Multi-judge Solving,greedy;implementation,1600
1933,825B,Five-In-a-Row,brute force;implementation,1600
1934,825A,Binary Protocol,implementation,1200
1935,822F,Madness,constructive algorithms;dfs and similar;trees,2700
1936,822E,Liar,binary search;dp;hashing;string suffix structures,2500
1937,822D,My pretty girl Noora,brute force;dp;greedy;math;number theory,1800
1938,822C,"Hacker, pack your bags!",binary search;greedy;implementation;sortings,1600
1939,822B,Crossword solving,brute force;implementation;strings,1100
1940,822A,I'm bored with life,implementation;math;number theory,800
1941,821E,Okabe and El Psy Kongroo,dp;matrices,2200
1942,821D,Okabe and City,dfs and similar;graphs;shortest paths,2200
1943,821C,Okabe and Boxes,data structures;greedy;trees,1600
1944,821B,Okabe and Banana Trees,brute force;math,1300
1945,821A,Okabe and Future Gadget Laboratory,implementation,900
1946,820B,Mister B and Angle in Polygon,constructive algorithms;geometry;math,1300
1947,820A,Mister B and Book Reading,implementation,1000
1948,819E,Mister B and Flight to the Moon,constructive algorithms;graphs,2800
1949,819D,Mister B and Astronomers,number theory,2900
1950,819C,Mister B and Beacons on Field,number theory,3000
1951,819B,Mister B and PR Shifts,data structures;implementation;math,2100
1952,819A,Mister B and Boring Game,games;greedy,2100
1953,818G,Four Melodies,flows;graphs,2700
1954,818F,Level Generation,binary search;math;ternary search,2200
1955,818E,Card Game Again,binary search;data structures;number theory;two pointers,2000
1956,818D,Multicolored Cars,data structures;implementation,1700
1957,818C,Sofa Thief,brute force;implementation,2000
1958,818B,Permutation Game,implementation,1600
1959,818A,Diplomas and Certificates,implementation;math,1000
1960,817F,MEX Queries,binary search;data structures;trees,2400
1961,817E,Choosing The Commander,bitmasks;data structures;trees,2100
1962,817D,Imbalanced Array,data structures;divide and conquer;dsu;sortings,2000
1963,817C,Really Big Numbers,binary search;brute force;dp;math,1600
1964,817B,Makes And The Product,combinatorics;implementation;math;sortings,1500
1965,817A,Treasure Hunt,implementation;math;number theory,1200
1966,816B,Karen and Coffee,binary search;data structures;implementation,1400
1967,816A,Karen and Morning,brute force;implementation,1100
1968,815E,Karen and Neighborhood,binary search;constructive algorithms;implementation,2900
1969,815D,Karen and Cards,binary search;combinatorics;data structures;geometry,2700
1970,815C,Karen and Supermarket,brute force;dp;trees,2500
1971,815B,Karen and Test,brute force;combinatorics;constructive algorithms;math,2200
1972,815A,Karen and Game,brute force;greedy;implementation,1700
1973,814E,An unavoidable detour for home,combinatorics;dp;graphs;shortest paths,2700
1974,814D,An overnight dance in discotheque,dfs and similar;dp;geometry;greedy;trees,2000
1975,814C,An impassioned circulation of affection,brute force;dp;strings;two pointers,1600
1976,814B,An express train to reveries,constructive algorithms,1300
1977,814A,An abandoned sentiment from past,constructive algorithms;greedy;implementation;sortings,1000
1978,813F,Bipartite Checking,data structures;dsu;graphs,2600
1979,813E,Army Creation,binary search;data structures,2300
1980,813D,Two Melodies,dp;flows,2700
1981,813C,The Tag Game,dfs and similar;graphs,1700
1982,813B,The Golden Age,brute force;math,1700
1983,813A,The Contest,implementation,1200
1984,812E,Sagheer and Apple Tree,games;trees,2200
1985,812D,Sagheer and Kindergarten,dfs and similar;graphs;implementation;trees,2700
1986,812C,Sagheer and Nubian Market,binary search;sortings,1500
1987,812B,"Sagheer, the Hausmeister",bitmasks;brute force;dp,1600
1988,812A,Sagheer and Crossroads,implementation,1300
1989,811E,Vladik and Entertaining Flags,data structures;dsu;graphs,2600
1990,811D,Vladik and Favorite Game,constructive algorithms;dfs and similar;graphs;interactive,2000
1991,811C,Vladik and Memorable Trip,dp;implementation,1800
1992,811B,Vladik and Complicated Book,implementation;sortings,1300
1993,811A,Vladik and Courtesy,brute force;implementation,900
1994,810B,Summer sell-off,greedy;sortings,1300
1995,810A,Straight <<A>>,implementation;math,1000
1996,809E,Surprise me!,divide and conquer;math;number theory;trees,3000
1997,809D,Hitchhiking in the Baltic States,data structures;dp,2800
1998,809C,Find a car,combinatorics;divide and conquer;dp,2900
1999,809B,Glad to see you!,binary search;interactive,2200
2000,809A,Do you want a date?,implementation;math;sortings,1500
2001,808G,Anthem of Berland,dp;strings,2300
2002,808F,Card Game,binary search;flows;graphs,2500
2003,808E,Selling Souvenirs,binary search;dp;greedy;ternary search,2300
2004,808D,Array Division,binary search;data structures;implementation,1900
2005,808C,Tea Party,constructive algorithms;greedy;sortings,1500
2006,808B,Average Sleep Time,data structures;implementation;math,1300
2007,808A,Lucky Year,implementation,1000
2008,807B,T-Shirt Hunt,brute force;implementation,1300
2009,807A,Is it rated?,implementation;sortings,900
2010,805B,3-palindrome,constructive algorithms,1000
2011,805A,Fake NP,greedy;math,1000
2012,804F,Fake bullions,combinatorics;dfs and similar;dp;graphs;number theory,3400
2013,804E,The same permutation,constructive algorithms,3100
2014,804D,Expected diameter of a tree,binary search;brute force;dfs and similar;dp;sortings;trees,2600
2015,804C,Ice cream coloring,constructive algorithms;dfs and similar;greedy,2200
2016,804B,Minimum number of steps,combinatorics;greedy;implementation;math,1400
2017,804A,Find Amir,constructive algorithms;greedy;math,1100
2018,803G,Periodic RMQ Problem,data structures,2500
2019,803F,Coprime Subsequences,bitmasks;combinatorics;number theory,2100
2020,803E,Roma and Poker,dp;graphs,2100
2021,803D,Magazine Ad,binary search;greedy,1900
2022,803C,Maximal GCD,constructive algorithms;greedy;math,2000
2023,803B,Distances to Zero,constructive algorithms,1200
2024,803A,Maximal Binary Matrix,constructive algorithms,1500
2025,802O,April Fools' Problem (hard),binary search;data structures;flows,3200
2026,802N,April Fools' Problem (medium),binary search;flows,2500
2027,802M,April Fools' Problem (easy),greedy;sortings,1300
2028,802L,Send the Fool Further! (hard),dfs and similar;dp;math;trees,2800
2029,802K,Send the Fool Further! (medium),dp;trees,2100
2030,802J,Send the Fool Further! (easy),dfs and similar;trees,1500
2031,802I,Fake News (hard),string suffix structures,2400
2032,802H,Fake News (medium),constructive algorithms;strings,2400
2033,802G,Fake News (easy),implementation,1000
2034,802F,Marmots (hard),math;probabilities,2800
2035,802E,Marmots (medium),math,2400
2036,802D,Marmots (easy),math,2100
2037,802C,Heidi and Library (hard),flows,2700
2038,802B,Heidi and Library (medium),data structures;greedy,1900
2039,802A,Heidi and Library (easy),greedy,1800
2040,801B,Valued Keys,constructive algorithms;greedy;strings,1000
2041,801A,Vicious Keyboard,brute force,1100
2042,799G,Cut the pie,binary search;data structures;geometry,2600
2043,799F,Beautiful fountains rows,data structures,3300
2044,799E,Aquarium decoration,data structures;greedy;two pointers,2500
2045,799D,Field expansion,brute force;dp;meet-in-the-middle,2000
2046,799C,Fountains,binary search;data structures;implementation,1700
2047,799B,T-shirt buying,data structures;implementation,1400
2048,799A,Carrot Cakes,brute force;implementation,1200
2049,798E,Mike and code of a permutation,constructive algorithms;data structures;graphs;sortings,2700
2050,798D,Mike and distribution,constructive algorithms;sortings,2300
2051,798C,Mike and gcd problem,dp;greedy;number theory,1700
2052,798B,Mike and strings,brute force;dp;strings,1300
2053,798A,Mike and palindrome,brute force;constructive algorithms;strings,1100
2054,797F,Mice and Holes,data structures;dp;greedy;sortings,2600
2055,797E,Array Queries,brute force;data structures;dp,2000
2056,797D,Broken BST,data structures;dfs and similar,2200
2057,797C,Minimal string,data structures;greedy;strings,1700
2058,797B,Odd sum,dp;greedy;implementation,1400
2059,797A,k-Factorization,implementation;math;number theory,1100
2060,796F,Sequence Recovery,bitmasks;data structures;greedy,2800
2061,796E,Exam Cheating,binary search;dp,2800
2062,796D,Police Stations,constructive algorithms;dfs and similar;dp;graphs;shortest paths;trees,2100
2063,796C,Bank Hacking,constructive algorithms;data structures;dp;trees,1900
2064,796B,Find The Bone,implementation,1300
2065,796A,Buying A House,brute force;implementation,900
2066,794G,Replace All,combinatorics;dp;math,3400
2067,794F,Leha and security system,data structures,2800
2068,794E,Choosing Carrot,games;math,2700
2069,794D,Labelling Cities,dfs and similar;graphs;hashing,2400
2070,794C,Naming Company,games;greedy;sortings,1800
2071,794B,Cutting Carrot,geometry;math,1300
2072,794A,Bank Robbery,brute force;implementation,900
2073,793G,Oleg and chess,data structures;divide and conquer;flows;graph matchings,3100
2074,793F,Julia the snail,data structures;divide and conquer;dp,2900
2075,793E,Problem of offices,constructive algorithms;dfs and similar;dp;trees,2800
2076,793D,Presents in Bankopolis,dp;graphs;shortest paths,2100
2077,793C,Mice problem,geometry;implementation;math;sortings,2200
2078,793B,Igor and his way to work,dfs and similar;graphs;implementation;shortest paths,1600
2079,793A,Oleg and shares,implementation;math,1000
2080,792F,Mages and Monsters,data structures;geometry,3100
2081,792E,Colored Balls,greedy;math;number theory,2400
2082,792D,Paths in a Complete Binary Tree,bitmasks;trees,1800
2083,792C,Divide by Three,dp;greedy;math;number theory,2000
2084,792B,Counting-out Rhyme,implementation,1300
2085,792A,New Bus Route,implementation;sortings,1100
2086,791A,Bear and Big Brother,implementation,600
2087,789B,Masha and geometric depression,brute force;implementation;math,1700
2088,789A,Anastasia and pebbles,implementation;math,1100
2089,788E,New task,data structures,2900
2090,788D,Finding lines,constructive algorithms;divide and conquer;interactive,2900
2091,788C,The Great Mixing,dfs and similar;graphs;shortest paths,2500
2092,788B,Weird journey,combinatorics;constructive algorithms;dfs and similar;dsu;graphs,2200
2093,788A,Functions again,dp;two pointers,1500
2094,787B,Not Afraid,greedy;implementation;math,1300
2095,787A,The Monster,brute force;math;number theory,1300
2096,786E,ALT,data structures;flows;graphs;trees,3200
2097,786D,Rap God,data structures;dfs and similar;hashing;strings;trees,3300
2098,786C,Till I Collapse,data structures;divide and conquer,2600
2099,786B,Legacy,data structures;graphs;shortest paths,2600
2100,786A,Berzerk,dfs and similar;dp;games,2100
2101,785E,Anton and Permutation,brute force;data structures,2300
2102,785D,Anton and School - 2,combinatorics;dp;math;number theory,2200
2103,785C,Anton and Fairy Tale,binary search;math,1600
2104,785B,Anton and Classes,greedy;sortings,1200
2105,785A,Anton and Polyhedrons,implementation;strings,600
2106,784G,BF Calculator,*special problem,2100
2107,784F,Crunching Numbers Just for You,*special problem;implementation,2200
2108,784E,Twisted Circuit,*special problem;brute force;implementation,2000
2109,784D,Touchy-Feely Palindromes,*special problem;implementation,2500
2110,784C,INTERCALC,*special problem;implementation,2300
2111,784B,Kids' Riddle,*special problem,2300
2112,784A,Numbers Joke,*special problem,1700
2113,780H,Intranet of Buses,binary search;geometry;implementation;two pointers,3000
2114,780G,Andryusha and Nervous Barriers,data structures;dp,2700
2115,780F,Axel and Marston in Bitland,bitmasks;dp;graphs;matrices,2800
2116,780E,Underground Lab,constructive algorithms;dfs and similar;graphs,2200
2117,780D,Innokenty and a Football League,2-sat;graphs;greedy;implementation;shortest paths;strings,2000
